y,f0,f1,f2
0,552.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,652
0,608.0,652.0,556
0,652.0,556.0,612
0,556.0,612.0,604
0,612.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,600
0,604.0,600.0,608
0,600.0,608.0,1208
0,608.0,1208.0,604
0,1208.0,604.0,616
0,604.0,616.0,604
0,616.0,604.0,660
0,604.0,660.0,564
0,660.0,564.0,660
0,564.0,660.0,552
0,660.0,552.0,608
0,552.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,652
0,604.0,652.0,556
0,652.0,556.0,656
0,556.0,656.0,544
0,656.0,544.0,604
0,544.0,604.0,604
0,604.0,604.0,600
0,604.0,600.0,648
0,600.0,648.0,552
0,648.0,552.0,608
0,552.0,608.0,596
0,608.0,596.0,604
0,596.0,604.0,660
0,604.0,660.0,548
0,660.0,548.0,652
0,548.0,652.0,556
0,652.0,556.0,1248
0,556.0,1248.0,548
0,1248.0,548.0,652
0,548.0,652.0,540
0,652.0,540.0,600
0,540.0,600.0,652
0,600.0,652.0,540
0,652.0,540.0,600
0,540.0,600.0,596
0,600.0,596.0,644
0,596.0,644.0,592
0,644.0,592.0,552
0,592.0,552.0,604
0,552.0,604.0,648
0,604.0,648.0,544
0,648.0,544.0,652
0,544.0,652.0,604
0,652.0,604.0,548
0,604.0,548.0,652
0,548.0,652.0,552
0,652.0,552.0,652
0,552.0,652.0,544
0,652.0,544.0,600
0,544.0,600.0,652
0,600.0,652.0,540
0,652.0,540.0,600
0,540.0,600.0,604
0,600.0,604.0,596
0,604.0,596.0,644
0,596.0,644.0,552
0,644.0,552.0,652
0,552.0,652.0,592
0,652.0,592.0,548
0,592.0,548.0,656
0,548.0,656.0,592
0,656.0,592.0,604
0,592.0,604.0,604
0,604.0,604.0,548
0,604.0,548.0,644
0,548.0,644.0,548
0,644.0,548.0,648
0,548.0,648.0,588
0,648.0,588.0,544
0,588.0,544.0,596
0,544.0,596.0,640
0,596.0,640.0,592
0,640.0,592.0,544
0,592.0,544.0,592
0,544.0,592.0,584
0,592.0,584.0,592
0,584.0,592.0,596
0,592.0,596.0,584
0,596.0,584.0,592
0,584.0,592.0,596
0,592.0,596.0,644
0,596.0,644.0,592
0,644.0,592.0,596
0,592.0,596.0,604
0,596.0,604.0,592
0,604.0,592.0,604
0,592.0,604.0,600
0,604.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,552
0,600.0,552.0,600
0,552.0,600.0,592
0,600.0,592.0,656
0,592.0,656.0,552
0,656.0,552.0,596
0,552.0,596.0,600
0,596.0,600.0,604
0,600.0,604.0,604
0,604.0,604.0,600
0,604.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,600
0,608.0,600.0,604
0,600.0,604.0,612
0,604.0,612.0,604
0,612.0,604.0,600
0,604.0,600.0,660
0,600.0,660.0,552
0,660.0,552.0,596
0,552.0,596.0,652
0,596.0,652.0,608
0,652.0,608.0,592
0,608.0,592.0,596
0,592.0,596.0,600
0,596.0,600.0,600
0,600.0,600.0,588
0,600.0,588.0,604
0,588.0,604.0,604
0,604.0,604.0,596
0,604.0,596.0,600
0,596.0,600.0,608
0,600.0,608.0,596
0,608.0,596.0,600
0,596.0,600.0,604
0,600.0,604.0,604
0,604.0,604.0,544
0,604.0,544.0,660
0,544.0,660.0,560
0,660.0,560.0,604
0,560.0,604.0,656
0,604.0,656.0,564
0,656.0,564.0,664
0,564.0,664.0,552
0,664.0,552.0,656
0,552.0,656.0,560
0,656.0,560.0,664
0,560.0,664.0,600
0,664.0,600.0,608
0,600.0,608.0,612
0,608.0,612.0,600
0,612.0,600.0,600
0,600.0,600.0,552
0,600.0,552.0,660
0,552.0,660.0,552
0,660.0,552.0,644
0,552.0,644.0,560
0,644.0,560.0,604
0,560.0,604.0,652
0,604.0,652.0,556
0,652.0,556.0,660
0,556.0,660.0,560
0,660.0,560.0,612
0,560.0,612.0,604
0,612.0,604.0,604
0,604.0,604.0,608
0,604.0,608.0,600
0,608.0,600.0,652
0,600.0,652.0,548
0,652.0,548.0,648
0,548.0,648.0,596
0,648.0,596.0,548
0,596.0,548.0,656
0,548.0,656.0,540
0,656.0,540.0,596
0,540.0,596.0,660
0,596.0,660.0,596
0,660.0,596.0,592
0,596.0,592.0,556
0,592.0,556.0,656
0,556.0,656.0,552
0,656.0,552.0,656
0,552.0,656.0,612
0,656.0,612.0,552
0,612.0,552.0,604
0,552.0,604.0,608
0,604.0,608.0,616
0,608.0,616.0,596
0,616.0,596.0,608
0,596.0,608.0,660
0,608.0,660.0,548
0,660.0,548.0,1264
0,548.0,1264.0,600
0,1264.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,556
0,608.0,556.0,596
0,556.0,596.0,608
0,596.0,608.0,604
0,608.0,604.0,648
0,604.0,648.0,552
0,648.0,552.0,604
0,552.0,604.0,596
0,604.0,596.0,592
0,596.0,592.0,600
0,592.0,600.0,600
0,600.0,600.0,592
0,600.0,592.0,600
0,592.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,1192
0,600.0,1192.0,604
0,1192.0,604.0,592
0,604.0,592.0,600
0,592.0,600.0,596
0,600.0,596.0,600
0,596.0,600.0,592
0,600.0,592.0,596
0,592.0,596.0,600
0,596.0,600.0,592
0,600.0,592.0,592
0,592.0,592.0,596
0,592.0,596.0,652
0,596.0,652.0,540
0,652.0,540.0,648
0,540.0,648.0,600
0,648.0,600.0,544
0,600.0,544.0,644
0,544.0,644.0,548
0,644.0,548.0,648
0,548.0,648.0,548
0,648.0,548.0,592
0,548.0,592.0,640
0,592.0,640.0,596
0,640.0,596.0,584
0,596.0,584.0,536
0,584.0,536.0,640
0,536.0,640.0,540
0,640.0,540.0,584
0,540.0,584.0,588
0,584.0,588.0,644
0,588.0,644.0,544
0,644.0,544.0,588
0,544.0,588.0,648
0,588.0,648.0,552
0,648.0,552.0,596
0,552.0,596.0,600
0,596.0,600.0,604
0,600.0,604.0,648
0,604.0,648.0,544
0,648.0,544.0,600
0,544.0,600.0,648
0,600.0,648.0,604
0,648.0,604.0,592
0,604.0,592.0,548
0,592.0,548.0,656
0,548.0,656.0,592
0,656.0,592.0,552
0,592.0,552.0,656
0,552.0,656.0,592
0,656.0,592.0,604
0,592.0,604.0,600
0,604.0,600.0,604
0,600.0,604.0,600
0,604.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,596
0,608.0,596.0,608
0,596.0,608.0,564
0,608.0,564.0,660
0,564.0,660.0,604
0,660.0,604.0,552
0,604.0,552.0,608
0,552.0,608.0,600
0,608.0,600.0,600
0,600.0,600.0,608
0,600.0,608.0,1192
0,608.0,1192.0,604
0,1192.0,604.0,600
0,604.0,600.0,588
0,600.0,588.0,600
0,588.0,600.0,592
0,600.0,592.0,592
0,592.0,592.0,600
0,592.0,600.0,588
0,600.0,588.0,592
0,588.0,592.0,604
0,592.0,604.0,644
0,604.0,644.0,592
0,644.0,592.0,596
0,592.0,596.0,548
0,596.0,548.0,588
0,548.0,588.0,600
0,588.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,592
0,600.0,592.0,604
0,592.0,604.0,608
0,604.0,608.0,604
0,608.0,604.0,604
0,604.0,604.0,612
0,604.0,612.0,608
0,612.0,608.0,600
0,608.0,600.0,608
0,600.0,608.0,608
0,608.0,608.0,600
0,608.0,600.0,652
0,600.0,652.0,556
0,652.0,556.0,604
0,556.0,604.0,592
0,604.0,592.0,608
0,592.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,596
0,604.0,596.0,608
0,596.0,608.0,604
0,608.0,604.0,604
0,604.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,660
0,608.0,660.0,604
0,660.0,604.0,556
0,604.0,556.0,664
0,556.0,664.0,556
0,664.0,556.0,600
0,556.0,600.0,660
0,600.0,660.0,560
0,660.0,560.0,604
0,560.0,604.0,600
0,604.0,600.0,608
0,600.0,608.0,608
0,608.0,608.0,596
0,608.0,596.0,608
0,596.0,608.0,612
0,608.0,612.0,596
0,612.0,596.0,608
0,596.0,608.0,612
0,608.0,612.0,600
0,612.0,600.0,600
0,600.0,600.0,656
0,600.0,656.0,556
0,656.0,556.0,600
0,556.0,600.0,608
0,600.0,608.0,608
0,608.0,608.0,608
0,608.0,608.0,600
0,608.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,648
0,608.0,648.0,608
0,648.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,540
0,604.0,540.0,600
0,540.0,600.0,608
0,600.0,608.0,600
0,608.0,600.0,648
0,600.0,648.0,552
0,648.0,552.0,608
0,552.0,608.0,604
0,608.0,604.0,604
0,604.0,604.0,660
0,604.0,660.0,616
0,660.0,616.0,600
0,616.0,600.0,608
0,600.0,608.0,612
0,608.0,612.0,556
0,612.0,556.0,656
0,556.0,656.0,564
0,656.0,564.0,608
0,564.0,608.0,604
0,608.0,604.0,660
0,604.0,660.0,560
0,660.0,560.0,604
0,560.0,604.0,608
0,604.0,608.0,616
0,608.0,616.0,604
0,616.0,604.0,604
0,604.0,604.0,608
0,604.0,608.0,612
0,608.0,612.0,648
0,612.0,648.0,564
0,648.0,564.0,608
0,564.0,608.0,608
0,608.0,608.0,608
0,608.0,608.0,612
0,608.0,612.0,612
0,612.0,612.0,608
0,612.0,608.0,604
0,608.0,604.0,664
0,604.0,664.0,612
0,664.0,612.0,612
0,612.0,612.0,604
0,612.0,604.0,616
0,604.0,616.0,560
0,616.0,560.0,616
0,560.0,616.0,664
0,616.0,664.0,556
0,664.0,556.0,664
0,556.0,664.0,552
0,664.0,552.0,608
0,552.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,604
0,604.0,604.0,608
0,604.0,608.0,596
0,608.0,596.0,604
0,596.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,596
0,608.0,596.0,608
0,596.0,608.0,608
0,608.0,608.0,660
0,608.0,660.0,544
0,660.0,544.0,608
0,544.0,608.0,608
0,608.0,608.0,652
0,608.0,652.0,604
0,652.0,604.0,1156
0,604.0,1156.0,660
0,1156.0,660.0,560
0,660.0,560.0,608
0,560.0,608.0,612
0,608.0,612.0,620
0,612.0,620.0,604
0,620.0,604.0,660
0,604.0,660.0,560
0,660.0,560.0,608
0,560.0,608.0,600
0,608.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,596
0,608.0,596.0,604
0,596.0,604.0,660
0,604.0,660.0,552
0,660.0,552.0,596
0,552.0,596.0,604
0,596.0,604.0,656
0,604.0,656.0,596
0,656.0,596.0,552
0,596.0,552.0,656
0,552.0,656.0,596
0,656.0,596.0,604
0,596.0,604.0,608
0,604.0,608.0,1196
0,608.0,1196.0,604
0,1196.0,604.0,604
0,604.0,604.0,596
0,604.0,596.0,1148
0,596.0,1148.0,596
0,1148.0,596.0,596
0,596.0,596.0,596
0,596.0,596.0,596
0,596.0,596.0,592
0,596.0,592.0,596
0,592.0,596.0,596
0,596.0,596.0,644
0,596.0,644.0,544
0,644.0,544.0,592
0,544.0,592.0,596
0,592.0,596.0,584
0,596.0,584.0,596
0,584.0,596.0,644
0,596.0,644.0,596
0,644.0,596.0,544
0,596.0,544.0,648
0,544.0,648.0,544
0,648.0,544.0,648
0,544.0,648.0,588
0,648.0,588.0,544
0,588.0,544.0,648
0,544.0,648.0,536
0,648.0,536.0,596
0,536.0,596.0,652
0,596.0,652.0,544
0,652.0,544.0,592
0,544.0,592.0,604
0,592.0,604.0,604
0,604.0,604.0,588
0,604.0,588.0,600
0,588.0,600.0,604
0,600.0,604.0,644
0,604.0,644.0,548
0,644.0,548.0,596
0,548.0,596.0,600
0,596.0,600.0,588
0,600.0,588.0,596
0,588.0,596.0,600
0,596.0,600.0,588
0,600.0,588.0,596
0,588.0,596.0,600
0,596.0,600.0,648
0,600.0,648.0,596
0,648.0,596.0,600
0,596.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,592
0,600.0,592.0,604
0,592.0,604.0,544
0,604.0,544.0,648
0,544.0,648.0,552
0,648.0,552.0,596
0,552.0,596.0,596
0,596.0,596.0,652
0,596.0,652.0,596
0,652.0,596.0,544
0,596.0,544.0,604
0,544.0,604.0,596
0,604.0,596.0,596
0,596.0,596.0,596
0,596.0,596.0,600
0,596.0,600.0,592
0,600.0,592.0,600
0,592.0,600.0,600
0,600.0,600.0,652
0,600.0,652.0,596
0,652.0,596.0,544
0,596.0,544.0,600
0,544.0,600.0,588
0,600.0,588.0,648
0,588.0,648.0,548
0,648.0,548.0,644
0,548.0,644.0,596
0,644.0,596.0,552
0,596.0,552.0,652
0,552.0,652.0,544
0,652.0,544.0,604
0,544.0,604.0,660
0,604.0,660.0,600
0,660.0,600.0,608
0,600.0,608.0,560
0,608.0,560.0,616
0,560.0,616.0,604
0,616.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,660
0,608.0,660.0,548
0,660.0,548.0,604
0,548.0,604.0,656
0,604.0,656.0,548
0,656.0,548.0,600
0,548.0,600.0,604
0,600.0,604.0,600
0,604.0,600.0,648
0,600.0,648.0,552
0,648.0,552.0,608
0,552.0,608.0,652
0,608.0,652.0,548
0,652.0,548.0,660
0,548.0,660.0,608
0,660.0,608.0,596
0,608.0,596.0,608
0,596.0,608.0,560
0,608.0,560.0,652
0,560.0,652.0,1164
0,652.0,1164.0,652
0,1164.0,652.0,540
0,652.0,540.0,608
1,540.0,608.0,604
1,608.0,604.0,604
1,604.0,604.0,600
1,604.0,600.0,660
1,600.0,660.0,556
1,660.0,556.0,600
1,556.0,600.0,604
1,600.0,604.0,616
0,604.0,616.0,600
0,616.0,600.0,608
0,600.0,608.0,608
0,608.0,608.0,652
0,608.0,652.0,556
0,652.0,556.0,656
0,556.0,656.0,552
0,656.0,552.0,600
0,552.0,600.0,652
0,600.0,652.0,604
0,652.0,604.0,596
0,604.0,596.0,548
0,596.0,548.0,604
0,548.0,604.0,652
0,604.0,652.0,596
0,652.0,596.0,600
0,596.0,600.0,556
0,600.0,556.0,652
0,556.0,652.0,596
0,652.0,596.0,604
0,596.0,604.0,604
0,604.0,604.0,544
0,604.0,544.0,604
0,544.0,604.0,660
0,604.0,660.0,596
0,660.0,596.0,608
0,596.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,548
0,604.0,548.0,604
0,548.0,604.0,608
0,604.0,608.0,596
0,608.0,596.0,604
0,596.0,604.0,608
0,604.0,608.0,600
0,608.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,608
0,600.0,608.0,596
0,608.0,596.0,600
0,596.0,600.0,604
0,600.0,604.0,600
0,604.0,600.0,596
0,600.0,596.0,604
0,596.0,604.0,608
0,604.0,608.0,608
0,608.0,608.0,600
0,608.0,600.0,608
0,600.0,608.0,616
0,608.0,616.0,600
0,616.0,600.0,604
0,600.0,604.0,612
0,604.0,612.0,608
0,612.0,608.0,600
0,608.0,600.0,604
0,600.0,604.0,604
0,604.0,604.0,604
0,604.0,604.0,596
0,604.0,596.0,604
0,596.0,604.0,600
0,604.0,600.0,592
0,600.0,592.0,600
0,592.0,600.0,600
0,600.0,600.0,604
0,600.0,604.0,596
0,604.0,596.0,604
0,596.0,604.0,604
1,604.0,604.0,588
1,604.0,588.0,612
1,588.0,612.0,604
1,612.0,604.0,592
1,604.0,592.0,608
1,592.0,608.0,656
1,608.0,656.0,556
1,656.0,556.0,596
1,556.0,596.0,656
1,596.0,656.0,556
1,656.0,556.0,604
1,556.0,604.0,604
1,604.0,604.0,612
0,604.0,612.0,664
0,612.0,664.0,1160
0,664.0,1160.0,616
0,1160.0,616.0,604
0,616.0,604.0,612
0,604.0,612.0,616
0,612.0,616.0,608
1,616.0,608.0,608
1,608.0,608.0,612
1,608.0,612.0,608
1,612.0,608.0,604
1,608.0,604.0,616
1,604.0,616.0,660
1,616.0,660.0,564
1,660.0,564.0,612
1,564.0,612.0,608
1,612.0,608.0,660
1,608.0,660.0,564
1,660.0,564.0,596
1,564.0,596.0,620
1,596.0,620.0,608
0,620.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,660
0,604.0,660.0,548
0,660.0,548.0,604
0,548.0,604.0,660
0,604.0,660.0,556
0,660.0,556.0,652
0,556.0,652.0,552
0,652.0,552.0,604
0,552.0,604.0,600
0,616.7659574468086,616.7659574468086,596
0,616.7659574468086,596.0,604
0,596.0,604.0,600
0,604.0,600.0,596
0,600.0,596.0,604
0,596.0,604.0,604
0,604.0,604.0,596
0,604.0,596.0,600
0,596.0,600.0,604
0,600.0,604.0,600
0,604.0,600.0,604
1,600.0,604.0,604
1,604.0,604.0,596
1,604.0,596.0,604
1,596.0,604.0,608
1,604.0,608.0,652
1,608.0,652.0,548
1,652.0,548.0,608
1,548.0,608.0,596
1,608.0,596.0,604
1,596.0,604.0,656
1,604.0,656.0,552
1,656.0,552.0,596
1,552.0,596.0,608
1,596.0,608.0,604
1,608.0,604.0,652
1,604.0,652.0,556
1,652.0,556.0,608
1,556.0,608.0,604
0,608.0,604.0,612
0,604.0,612.0,608
0,612.0,608.0,600
0,608.0,600.0,616
0,600.0,616.0,608
0,616.0,608.0,1216
1,608.0,1216.0,608
1,1216.0,608.0,604
1,608.0,604.0,612
1,604.0,612.0,656
1,612.0,656.0,548
1,656.0,548.0,608
1,548.0,608.0,608
0,608.0,608.0,604
0,608.0,604.0,656
0,604.0,656.0,556
0,656.0,556.0,656
0,556.0,656.0,548
0,617.3870967741935,617.3870967741935,664
0,617.3870967741935,664.0,556
0,664.0,556.0,600
0,556.0,600.0,604
0,600.0,604.0,608
0,604.0,608.0,612
1,608.0,612.0,600
1,612.0,600.0,608
1,600.0,608.0,620
1,608.0,620.0,672
1,620.0,672.0,544
1,672.0,544.0,616
1,544.0,616.0,668
1,616.0,668.0,556
1,668.0,556.0,616
1,556.0,616.0,612
0,616.0,612.0,608
0,612.0,608.0,604
0,608.0,604.0,656
0,604.0,656.0,608
0,656.0,608.0,548
0,608.0,548.0,604
0,548.0,604.0,608
0,604.0,608.0,620
0,608.0,620.0,620
0,620.0,620.0,676
0,620.0,676.0,632
0,676.0,632.0,596
0,632.0,596.0,664
0,596.0,664.0,632
0,664.0,632.0,1204
0,632.0,1204.0,612
0,1204.0,612.0,428
0,612.0,428.0,792
0,428.0,792.0,624
0,792.0,624.0,604
0,624.0,604.0,612
0,604.0,612.0,600
0,612.0,600.0,1204
0,600.0,1204.0,652
0,1204.0,652.0,596
0,652.0,596.0,600
0,596.0,600.0,552
0,600.0,552.0,644
0,552.0,644.0,604
0,644.0,604.0,552
0,604.0,552.0,648
0,552.0,648.0,544
0,648.0,544.0,596
0,544.0,596.0,648
0,596.0,648.0,592
0,648.0,592.0,1792
0,592.0,1792.0,592
0,1792.0,592.0,544
0,592.0,544.0,592
0,544.0,592.0,596
0,592.0,596.0,648
0,596.0,648.0,548
0,648.0,548.0,600
0,548.0,600.0,648
0,600.0,648.0,540
0,648.0,540.0,648
0,540.0,648.0,536
0,648.0,536.0,648
0,536.0,648.0,540
0,648.0,540.0,588
0,540.0,588.0,588
0,588.0,588.0,592
0,588.0,592.0,592
0,592.0,592.0,588
0,592.0,588.0,592
0,588.0,592.0,596
0,592.0,596.0,592
1,596.0,592.0,596
1,592.0,596.0,600
1,596.0,600.0,596
1,600.0,596.0,600
1,596.0,600.0,656
1,600.0,656.0,540
1,656.0,540.0,604
1,540.0,604.0,600
0,604.0,600.0,648
0,600.0,648.0,604
0,648.0,604.0,556
0,604.0,556.0,600
0,556.0,600.0,600
0,600.0,600.0,600
0,600.0,600.0,604
0,600.0,604.0,596
0,604.0,596.0,600
0,596.0,600.0,608
0,600.0,608.0,604
0,608.0,604.0,592
0,604.0,592.0,604
0,592.0,604.0,608
0,604.0,608.0,604
0,608.0,604.0,596
0,604.0,596.0,600
0,596.0,600.0,608
0,600.0,608.0,600
0,608.0,600.0,592
0,600.0,592.0,600
0,592.0,600.0,604
0,600.0,604.0,604
0,604.0,604.0,600
0,604.0,600.0,592
0,600.0,592.0,596
0,592.0,596.0,600
0,596.0,600.0,596
0,600.0,596.0,588
0,596.0,588.0,596
0,588.0,596.0,596
0,596.0,596.0,592
0,596.0,592.0,600
0,592.0,600.0,348
0,600.0,348.0,248
0,348.0,248.0,596
0,248.0,596.0,600
0,596.0,600.0,600
0,600.0,600.0,596
0,600.0,596.0,600
0,596.0,600.0,592
0,600.0,592.0,592
0,592.0,592.0,664
0,535.3579454253612,535.3579454253612,588
0,535.3579454253612,588.0,496
0,588.0,496.0,496
0,496.0,496.0,92
0,496.0,92.0,484
0,92.0,484.0,600
0,484.0,600.0,488
0,600.0,488.0,536
0,488.0,536.0,544
0,536.0,544.0,256
0,544.0,256.0,288
0,256.0,288.0,588
0,288.0,588.0,492
0,588.0,492.0,540
0,492.0,540.0,548
0,540.0,548.0,548
0,548.0,548.0,540
0,548.0,540.0,600
0,540.0,600.0,500
0,600.0,500.0,552
0,500.0,552.0,544
0,552.0,544.0,264
0,544.0,264.0,292
0,264.0,292.0,548
0,292.0,548.0,160
0,548.0,160.0,396
0,160.0,396.0,552
0,396.0,552.0,52
0,552.0,52.0,496
0,52.0,496.0,500
0,496.0,500.0,664
0,500.0,664.0,344
0,664.0,344.0,700
0,344.0,700.0,560
0,700.0,560.0,552
0,560.0,552.0,180
0,552.0,180.0,364
0,180.0,364.0,552
0,364.0,552.0,552
0,552.0,552.0,540
0,552.0,540.0,1096
0,540.0,1096.0,604
0,1096.0,604.0,488
0,604.0,488.0,344
0,488.0,344.0,196
1,344.0,196.0,548
1,196.0,548.0,548
1,548.0,548.0,592
1,548.0,592.0,492
1,592.0,492.0,548
1,492.0,548.0,548
0,548.0,548.0,596
0,548.0,596.0,500
0,596.0,500.0,608
0,500.0,608.0,500
0,608.0,500.0,556
0,500.0,556.0,548
0,556.0,548.0,544
1,548.0,544.0,556
1,544.0,556.0,536
1,556.0,536.0,552
1,536.0,552.0,600
1,552.0,600.0,488
1,600.0,488.0,544
1,488.0,544.0,548
0,544.0,548.0,544
0,548.0,544.0,552
0,544.0,552.0,544
0,552.0,544.0,540
0,544.0,540.0,548
0,540.0,548.0,552
0,548.0,552.0,540
0,552.0,540.0,600
0,540.0,600.0,544
0,600.0,544.0,552
0,544.0,552.0,544
0,552.0,544.0,264
0,544.0,264.0,1392
0,264.0,1392.0,548
0,1392.0,548.0,64
0,548.0,64.0,484
0,64.0,484.0,500
0,484.0,500.0,604
0,500.0,604.0,548
0,604.0,548.0,552
0,548.0,552.0,552
0,552.0,552.0,556
0,552.0,556.0,552
0,556.0,552.0,552
0,552.0,552.0,564
0,552.0,564.0,544
0,564.0,544.0,556
0,544.0,556.0,1112
0,556.0,1112.0,560
0,1112.0,560.0,548
0,560.0,548.0,556
0,548.0,556.0,556
0,556.0,556.0,564
0,556.0,564.0,500
0,564.0,500.0,600
0,500.0,600.0,556
0,600.0,556.0,1112
0,556.0,1112.0,556
0,1112.0,556.0,560
0,556.0,560.0,548
0,560.0,548.0,560
0,548.0,560.0,500
0,560.0,500.0,604
0,500.0,604.0,548
0,604.0,548.0,548
0,548.0,548.0,496
0,548.0,496.0,604
0,496.0,604.0,540
0,604.0,540.0,540
0,540.0,540.0,184
0,540.0,184.0,364
0,184.0,364.0,548
0,364.0,548.0,1088
0,548.0,1088.0,500
0,1088.0,500.0,600
0,500.0,600.0,500
0,600.0,500.0,396
0,500.0,396.0,148
0,396.0,148.0,548
0,148.0,548.0,548
0,548.0,548.0,552
1,548.0,552.0,556
1,552.0,556.0,556
1,556.0,556.0,600
1,556.0,600.0,500
1,600.0,500.0,560
1,500.0,560.0,544
1,560.0,544.0,544
0,544.0,544.0,544
0,544.0,544.0,548
0,544.0,548.0,256
0,548.0,256.0,340
0,256.0,340.0,488
0,340.0,488.0,536
0,488.0,536.0,544
0,536.0,544.0,592
0,544.0,592.0,480
0,592.0,480.0,540
0,480.0,540.0,588
0,540.0,588.0,484
0,588.0,484.0,532
0,484.0,532.0,584
0,532.0,584.0,480
0,584.0,480.0,528
0,480.0,528.0,532
0,528.0,532.0,532
0,532.0,532.0,580
0,532.0,580.0,536
0,580.0,536.0,488
0,536.0,488.0,580
0,488.0,580.0,536
0,580.0,536.0,1068
0,536.0,1068.0,536
0,1068.0,536.0,480
0,536.0,480.0,420
0,480.0,420.0,120
0,420.0,120.0,580
0,120.0,580.0,480
0,580.0,480.0,524
0,480.0,524.0,528
0,524.0,528.0,532
0,528.0,532.0,240
0,532.0,240.0,288
0,240.0,288.0,584
0,288.0,584.0,1000
0,584.0,1000.0,584
0,1000.0,584.0,544
0,584.0,544.0,512
0,544.0,512.0,484
0,512.0,484.0,576
0,484.0,576.0,536
0,576.0,536.0,520
0,536.0,520.0,476
0,520.0,476.0,580
0,476.0,580.0,484
0,580.0,484.0,580
0,484.0,580.0,524
0,580.0,524.0,532
0,524.0,532.0,524
0,532.0,524.0,472
0,524.0,472.0,1060
0,472.0,1060.0,588
0,1060.0,588.0,532
0,588.0,532.0,536
0,532.0,536.0,488
0,536.0,488.0,588
0,488.0,588.0,536
0,588.0,536.0,540
0,536.0,540.0,540
0,540.0,540.0,536
0,540.0,536.0,544
0,536.0,544.0,496
0,544.0,496.0,1124
0,496.0,1124.0,540
0,1124.0,540.0,548
0,540.0,548.0,532
0,548.0,532.0,484
0,532.0,484.0,588
0,484.0,588.0,536
0,588.0,536.0,536
0,536.0,536.0,488
0,536.0,488.0,588
0,488.0,588.0,264
0,588.0,264.0,272
0,264.0,272.0,488
0,272.0,488.0,244
0,488.0,244.0,296
0,244.0,296.0,588
0,296.0,588.0,540
0,588.0,540.0,540
0,540.0,540.0,484
0,540.0,484.0,548
0,484.0,548.0,588
0,548.0,588.0,416
0,588.0,416.0,132
0,416.0,132.0,548
0,132.0,548.0,544
0,548.0,544.0,548
0,544.0,548.0,536
0,548.0,536.0,492
0,536.0,492.0,600
0,492.0,600.0,548
0,600.0,548.0,488
0,548.0,488.0,1084
0,488.0,1084.0,596
0,1084.0,596.0,484
0,596.0,484.0,532
0,484.0,532.0,592
0,532.0,592.0,540
0,592.0,540.0,532
0,540.0,532.0,208
0,532.0,208.0,280
0,208.0,280.0,600
0,280.0,600.0,120
0,600.0,120.0,424
0,120.0,424.0,492
0,424.0,492.0,548
0,492.0,548.0,1104
0,548.0,1104.0,560
0,1104.0,560.0,560
0,560.0,560.0,552
0,560.0,552.0,612
0,552.0,612.0,148
0,612.0,148.0,368
0,148.0,368.0,552
0,368.0,552.0,560
0,552.0,560.0,616
0,560.0,616.0,508
0,616.0,508.0,552
0,508.0,552.0,560
0,552.0,560.0,288
0,560.0,288.0,256
0,288.0,256.0,276
0,256.0,276.0,268
0,276.0,268.0,204
0,268.0,204.0,372
0,204.0,372.0,560
0,372.0,560.0,548
0,560.0,548.0,612
0,548.0,612.0,496
0,612.0,496.0,412
0,496.0,412.0,140
0,412.0,140.0,552
0,140.0,552.0,308
0,552.0,308.0,244
0,308.0,244.0,600
0,244.0,600.0,156
0,600.0,156.0,344
0,156.0,344.0,556
0,344.0,556.0,548
0,556.0,548.0,552
0,548.0,552.0,548
0,552.0,548.0,452
0,548.0,452.0,104
0,452.0,104.0,596
0,104.0,596.0,544
0,596.0,544.0,500
0,544.0,500.0,600
0,500.0,600.0,544
0,600.0,544.0,548
0,544.0,548.0,564
0,548.0,564.0,536
0,564.0,536.0,1048
0,536.0,1048.0,604
0,1048.0,604.0,544
0,604.0,544.0,500
0,544.0,500.0,612
0,500.0,612.0,548
0,612.0,548.0,500
0,548.0,500.0,556
0,500.0,556.0,556
0,556.0,556.0,600
0,556.0,600.0,504
0,600.0,504.0,604
0,504.0,604.0,500
0,604.0,500.0,604
0,500.0,604.0,556
0,604.0,556.0,544
0,556.0,544.0,552
0,544.0,552.0,500
